school,student_id,state_report_id,student_grade,gender,ethnic_name,student_age,meal_status_code,student_status_current,entry_date,entry_code,unexcused,excused,unexcused_absence_pct,excused_absence_pct,total_absence_pct,school_l1_referrals,school_l2_referrals,school_l3_referrals,school_l4_referrals,total_school_referrals,bus_l1_referrals,bus_l2_referrals,bus_l3_referrals,total_bus_referrals
JES,600410707,3756116348,02,Female,Black,8,01,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413197,6817143281,KF,Male,Black,6,03,A,46115.0,C,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600410937,1604807623,05,Male,Black,11,04,A,45960.0,R,44.0,0.0,25.882352941176475,0.0,25.882352941176475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408954,6316648406,03,Male,Black,9,05,A,45980.0,R,1.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410936,3487410036,01,Male,Black,8,04,A,45960.0,R,45.0,0.0,26.47058823529412,0.0,26.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412275,2428055446,KF,Female,Black,6,04,A,45887.0,R,24.0,9.0,14.117647058823529,5.294117647058823,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408890,5501414176,03,Male,NonBlack,9,03,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411258,5054501637,KF,Male,NonBlack,6,04,A,45887.0,R,54.0,2.0,31.76470588235294,1.1764705882352942,32.94117647058823,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
JES,600411972,3581753302,KF,Male,Black,6,05,A,46065.0,R,33.0,0.0,19.411764705882355,0.0,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408509,2505428505,01,Female,Black,7,01,A,45887.0,R,22.0,1.0,12.941176470588237,0.5882352941176471,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412097,8747201208,03,Male,Black,9,04,A,45887.0,R,14.0,0.0,8.235294117647058,0.0,8.235294117647058,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
JES,600408015,1487202456,04,Female,Black,10,04,A,45887.0,R,35.0,1.0,20.588235294117645,0.5882352941176471,21.176470588235293,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600409591,1324532547,05,Male,Black,12,04,A,45887.0,R,10.0,5.0,5.88235294117647,2.941176470588235,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411570,7813353014,01,Female,Black,7,02,A,45887.0,R,17.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410176,5001007484,01,Male,Black,7,04,A,45887.0,R,22.0,4.0,12.941176470588237,2.3529411764705883,15.294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409592,4126300583,04,Male,Black,10,04,A,45887.0,R,78.0,15.0,45.88235294117647,8.823529411764707,54.70588235294118,0.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,4.0
JES,600406343,8280531855,03,Male,Black,9,03,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600409616,4845356873,05,Male,Black,11,05,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412575,7810448115,KF,Female,Black,6,03,A,45887.0,R,26.0,0.0,15.294117647058824,0.0,15.294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403598,3483176817,05,Male,NonBlack,11,05,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411314,1420168054,KF,Male,Black,6,04,A,45887.0,R,15.0,3.0,8.823529411764707,1.7647058823529411,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600404856,1212377433,04,Female,NonBlack,10,05,A,45887.0,R,7.0,2.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407804,4412624544,05,Female,NonBlack,11,03,A,45887.0,R,14.0,0.0,8.235294117647058,0.0,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412961,5367106472,03,Female,Black,9,03,A,46030.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600404857,1261820131,04,Male,Black,10,05,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412962,6230276023,04,Female,Black,10,03,A,46030.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409719,8080585353,04,Male,NonBlack,10,05,A,45887.0,R,99.0,0.0,58.235294117647065,0.0,58.235294117647065,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0
JES,600409990,2314234265,02,Female,Black,8,03,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413205,5048667344,04,Female,Black,10,03,A,46122.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403287,2131763618,05,Male,Black,11,02,A,46028.0,R,5.0,2.0,2.941176470588235,1.1764705882352942,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412625,1248141528,KF,Female,Black,6,02,A,45887.0,R,3.0,4.0,1.7647058823529411,2.3529411764705883,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411670,7867804566,01,Male,Black,7,01,A,45887.0,R,32.0,5.0,18.823529411764707,2.941176470588235,21.764705882352942,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600411337,2348126645,KF,Female,NonBlack,6,05,A,45887.0,R,23.0,11.0,13.529411764705882,6.470588235294119,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600405524,4084038433,05,Female,NonBlack,12,04,A,45887.0,R,20.0,3.0,11.76470588235294,1.7647058823529411,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
JES,600410731,1100704076,03,Female,Black,9,04,A,45887.0,R,16.0,7.0,9.411764705882353,4.117647058823529,13.529411764705882,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410561,8215341801,02,Female,Black,8,05,A,45887.0,R,45.0,1.0,26.47058823529412,0.5882352941176471,27.058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600407370,8653130463,02,Male,NonBlack,8,03,A,45887.0,R,7.0,3.0,4.117647058823529,1.7647058823529411,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413234,8007835425,05,Male,Black,11,03,A,46141.0,C,2.0,0.0,1.1764705882352942,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411883,6124746657,02,Female,Black,8,01,A,45887.0,S,13.0,2.0,7.647058823529412,1.1764705882352942,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410945,2341286762,03,Male,Black,9,04,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600406741,1355804342,05,Female,Black,11,01,A,45887.0,R,20.0,3.0,11.76470588235294,1.7647058823529411,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409048,4568454346,03,Male,Black,9,01,A,45887.0,R,66.0,0.0,38.82352941176471,0.0,38.82352941176471,0.0,6.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0
JES,600411982,5755485406,02,Female,Black,8,04,A,45887.0,R,11.0,2.0,6.470588235294119,1.1764705882352942,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412627,3214501683,KF,Female,Black,6,02,A,45887.0,R,3.0,4.0,1.7647058823529411,2.3529411764705883,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408653,8245686148,03,Male,Black,9,04,A,45887.0,R,15.0,0.0,8.823529411764707,0.0,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406330,7800743661,04,Male,Black,9,05,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411149,5672864854,01,Female,Black,7,05,A,45887.0,R,2.0,2.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410212,8261765434,02,Male,Black,7,04,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407841,3443352366,04,Female,Black,10,04,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
JES,600412791,4423133288,KF,Female,NonBlack,6,05,A,45889.0,R,31.0,5.0,18.235294117647058,2.941176470588235,21.176470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410586,6105622454,02,Female,Black,8,04,A,45887.0,R,29.0,31.0,17.058823529411764,18.235294117647058,35.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413183,5425603276,04,Female,Black,10,03,A,46113.0,C,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410949,4567063745,KF,Female,Black,6,04,A,45946.0,R,29.0,0.0,17.058823529411764,0.0,17.058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412656,3006700601,KF,Male,Black,6,04,A,45887.0,R,50.0,0.0,29.411764705882355,0.0,29.411764705882355,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600409110,1058545322,01,Male,Black,7,04,A,45887.0,R,33.0,1.0,19.411764705882355,0.5882352941176471,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411655,5472653232,01,Male,NonBlack,7,05,A,45887.0,R,40.0,3.0,23.52941176470588,1.7647058823529411,25.294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409485,2348342843,01,Male,Black,7,04,A,45994.0,R,3.0,2.0,1.7647058823529411,1.1764705882352942,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413072,3175635018,03,Male,NonBlack,9,05,A,46030.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0
JES,600407494,3551018725,05,Male,Black,11,06,A,46029.0,S,52.0,6.0,30.58823529411765,3.5294117647058822,34.11764705882353,6.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
JES,600411656,1421533608,01,Male,Black,7,03,A,45937.0,R,180.0,3.0,105.88235294117648,1.7647058823529411,107.6470588235294,1.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
JES,600411744,8607427746,KF,Female,Black,6,03,A,45937.0,R,58.0,1.0,34.11764705882353,0.5882352941176471,34.705882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411318,4800487467,01,Female,NonBlack,7,03,A,45887.0,R,15.0,1.0,8.823529411764707,0.5882352941176471,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412660,2501674226,KF,Female,NonBlack,6,05,A,45887.0,R,23.0,10.0,13.529411764705882,5.88235294117647,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410129,3627068768,02,Female,NonBlack,8,05,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409037,4406184071,01,Female,Black,7,04,A,45887.0,R,13.0,1.0,7.647058823529412,0.5882352941176471,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411464,6847813731,01,Male,Black,7,05,A,45887.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
JES,600412574,1424873738,03,Female,NonBlack,9,03,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406959,3800260108,05,Female,NonBlack,10,05,A,45887.0,R,10.0,3.0,5.88235294117647,1.7647058823529411,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408900,5752327143,03,Male,NonBlack,9,05,A,45887.0,R,2.0,8.0,1.1764705882352942,4.705882352941177,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406298,4727500441,05,Male,NonBlack,11,04,A,45887.0,R,60.0,16.0,35.294117647058826,9.411764705882353,44.70588235294118,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0
JES,600407415,2814047065,03,Female,NonBlack,8,04,A,45887.0,R,7.0,3.0,4.117647058823529,1.7647058823529411,5.88235294117647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600408948,3277578547,03,Male,NonBlack,9,05,A,45887.0,R,4.0,7.0,2.3529411764705883,4.117647058823529,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407414,3778788616,03,Female,NonBlack,8,04,A,45887.0,R,2.0,3.0,1.1764705882352942,1.7647058823529411,2.941176470588235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412309,3656673746,04,Male,NonBlack,10,01,A,45887.0,R,21.0,9.0,12.352941176470589,5.294117647058823,17.647058823529413,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
JES,600410141,4313830313,KF,Female,NonBlack,6,06,A,45887.0,R,13.0,0.0,7.647058823529412,0.0,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403607,2114053036,05,Female,NonBlack,11,04,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411732,2416461487,02,Male,NonBlack,7,04,A,45887.0,R,45.0,0.0,26.47058823529412,0.0,26.47058823529412,0.0,5.0,3.0,0.0,8.0,0.0,1.0,0.0,1.0
JES,600408513,4037717701,01,Male,Black,7,04,A,45887.0,R,18.0,18.0,10.588235294117647,10.588235294117647,21.176470588235293,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600409889,2733271004,KF,Male,Black,6,04,A,45973.0,R,7.0,6.0,4.117647058823529,3.5294117647058822,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
JES,600410150,5426173572,01,Male,Black,6,04,A,45887.0,R,10.0,3.0,5.88235294117647,1.7647058823529411,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412573,7640280386,KF,Male,NonBlack,6,01,A,45887.0,R,2.0,4.0,1.1764705882352942,2.3529411764705883,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409083,1452264515,01,Male,Black,7,05,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411725,8113050515,KF,Female,Black,6,05,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408346,5287724803,01,Female,Black,8,04,A,45887.0,R,19.0,6.0,11.176470588235295,3.5294117647058822,14.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408586,4226753134,03,Male,NonBlack,9,03,A,45887.0,R,11.0,2.0,6.470588235294119,1.1764705882352942,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411604,4248146441,01,Female,NonBlack,8,02,A,45887.0,R,27.0,6.0,15.88235294117647,3.5294117647058822,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411603,2310065771,01,Male,NonBlack,6,02,A,45887.0,R,26.0,6.0,15.294117647058824,3.5294117647058822,18.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408470,2570713441,03,Male,NonBlack,10,05,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408774,8413285113,03,Female,NonBlack,9,05,A,45887.0,R,1.0,1.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412751,6156336074,KF,Female,Black,6,04,A,46031.0,R,15.0,5.0,8.823529411764707,2.941176470588235,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412755,6032473326,KF,Male,NonBlack,7,01,A,45887.0,R,22.0,5.0,12.941176470588237,2.941176470588235,15.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412753,1615460038,02,Male,NonBlack,8,01,A,45889.0,R,14.0,12.0,8.235294117647058,7.0588235294117645,15.294117647058824,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600412691,4177280181,04,Male,NonBlack,10,01,A,45887.0,R,36.0,6.0,21.176470588235293,3.5294117647058822,24.705882352941178,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
JES,600412808,1546431132,KF,Male,Black,6,04,A,46113.0,R,30.0,0.0,17.647058823529413,0.0,17.647058823529413,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600412091,6117725226,01,Female,Black,7,04,A,46113.0,R,28.0,0.0,16.470588235294116,0.0,16.470588235294116,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0
JES,600409254,2424208345,03,Female,Black,9,04,A,46030.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412792,2443632606,KF,Male,NonBlack,6,05,A,45888.0,R,16.0,2.0,9.411764705882353,1.1764705882352942,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412793,3371707323,KF,Male,NonBlack,6,05,A,45888.0,R,16.0,2.0,9.411764705882353,1.1764705882352942,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411566,1332466314,KF,Male,Black,7,05,A,45887.0,R,6.0,8.0,3.5294117647058822,4.705882352941177,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411526,7708486374,KF,Female,Black,6,04,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409635,5830154723,03,Female,NonBlack,8,04,A,45887.0,R,5.0,4.0,2.941176470588235,2.3529411764705883,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412301,4212630485,KF,Male,NonBlack,7,05,A,45891.0,R,0.0,8.0,0.0,4.705882352941177,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408051,6461614856,04,Male,NonBlack,9,01,A,45887.0,R,7.0,4.0,4.117647058823529,2.3529411764705883,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412286,6371826048,01,Male,NonBlack,7,06,A,45887.0,R,6.0,6.0,3.5294117647058822,3.5294117647058822,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411613,2311850731,03,Female,NonBlack,9,01,A,45887.0,R,8.0,7.0,4.705882352941177,4.117647058823529,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408002,1736131518,05,Female,Black,11,04,A,45887.0,R,10.0,1.0,5.88235294117647,0.5882352941176471,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410067,2243056768,01,Male,Black,8,04,A,45887.0,R,26.0,5.0,15.294117647058824,2.941176470588235,18.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410677,2806022427,05,Female,NonBlack,11,01,A,45887.0,R,25.0,0.0,14.705882352941178,0.0,14.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407934,3650735046,02,Male,Black,7,01,A,45887.0,R,5.0,1.0,2.941176470588235,0.5882352941176471,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411649,8635705008,05,Male,Black,10,04,A,45887.0,R,23.0,0.0,13.529411764705882,0.0,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411807,2565500653,KF,Male,Black,6,04,A,45887.0,R,21.0,1.0,12.352941176470589,0.5882352941176471,12.941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411578,6024487235,01,Male,NonBlack,8,02,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600405712,6188618147,04,Male,Black,10,04,A,45887.0,R,42.0,0.0,24.705882352941178,0.0,24.705882352941178,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
JES,600412298,1172162648,KF,Female,Black,6,05,A,45887.0,R,6.0,2.0,3.5294117647058822,1.1764705882352942,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412676,3837288354,KF,Male,Black,6,01,A,46119.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412614,1761172866,02,Male,Black,8,01,A,45887.0,S,16.0,4.0,9.411764705882353,2.3529411764705883,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413099,8725571413,04,Female,NonBlack,10,03,A,46056.0,C,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410612,1216484528,02,Female,NonBlack,8,05,A,45887.0,R,7.0,8.0,4.117647058823529,4.705882352941177,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412664,7570217866,KF,Female,NonBlack,5,01,A,45887.0,R,15.0,3.0,8.823529411764707,1.7647058823529411,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600404946,3040411732,04,Male,NonBlack,10,03,A,45887.0,R,6.0,9.0,3.5294117647058822,5.294117647058823,8.823529411764707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411775,3232645027,01,Female,Black,7,04,A,45887.0,R,18.0,4.0,10.588235294117647,2.3529411764705883,12.941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408880,5780036387,05,Male,NonBlack,11,02,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600408897,2420414122,03,Female,NonBlack,9,02,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407952,2323474117,04,Female,Black,10,04,A,45887.0,R,13.0,0.0,7.647058823529412,0.0,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411285,7225677823,01,Male,Black,7,03,A,45887.0,R,7.0,3.0,4.117647058823529,1.7647058823529411,5.88235294117647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411513,1311452265,01,Female,NonBlack,7,01,A,45887.0,R,24.0,6.0,14.117647058823529,3.5294117647058822,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403650,1601455787,05,Female,NonBlack,11,03,A,45887.0,R,27.0,4.0,15.88235294117647,2.3529411764705883,18.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413174,7658616454,01,Female,NonBlack,6,04,A,46111.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403655,4822467003,05,Female,NonBlack,11,05,A,45887.0,R,16.0,9.0,9.411764705882353,5.294117647058823,14.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407131,8656824758,05,Male,Black,11,04,A,46035.0,R1,58.0,0.0,34.11764705882353,0.0,34.11764705882353,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
JES,600405130,6370164573,05,Female,Black,12,01,A,45887.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410474,2210488508,02,Female,NonBlack,8,05,A,45887.0,R,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408731,6676268864,03,Male,Black,9,04,A,45887.0,R,49.0,6.0,28.823529411764703,3.5294117647058822,32.35294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406603,3235448644,04,Male,Black,11,04,A,45887.0,R,43.0,6.0,25.294117647058822,3.5294117647058822,28.823529411764703,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410981,2401165805,02,Female,Black,7,04,A,45887.0,R,51.0,6.0,30.0,3.5294117647058822,33.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407661,7647843844,03,Male,Black,10,05,A,45915.0,R,33.0,1.0,19.411764705882355,0.5882352941176471,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
